blddensity,bldheight,vertohor,grasscover,hour,Id,treecover,Tmrt_shortwave,Tmrt_longwave,Tmrt_combined,Tmrt0_vertohor,Tmrt0_grasscover,Tmrt0_treecover,Tmrt00,Eshort00,Elong00
0.168503999710083,13.6567164179,0.3389129936695099,0.000900000000045,14,92,0.000899999999895,79.1637632002454,66.44693230840767,76.62217347037728,69.24466651155012,69.2378793068043,69.22015365358152,56.599412926828165,229.18882214889825,489.8336302650076
0.2513040006160736,11.7,0.5437059998512268,0.0663133637842,14,93,0.089317682631,72.43139168691744,60.05982313303724,69.98709153555308,65.32189252438519,64.71074414334129,62.725659601078405,56.599412926828165,229.18882214889825,489.8336302650076
0.1980970054864883,10.4026845638,0.4512079954147339,0.150646014087,14,94,0.165409653627,72.33019442253317,59.93404570274458,70.21456482190638,67.09201779498744,65.83034078847152,62.24894190001248,56.599412926828165,229.18882214889825,489.8336302650076
0.1943690031766891,12.1893203883,0.5009559988975525,0.0705681035035,14,95,0.0678681035035,73.7317259915688,61.28855760829208,71.24780270089082,66.05349468481415,65.44687514133233,63.997457016317696,56.599412926828165,229.18882214889825,489.8336302650076
0.0705986022949218,8.33858267717,0.102233000099659,0.0857507965482,14,96,0.474485741926,75.6250387026875,62.66265136537805,74.2587200545322,73.00526276476012,72.62851630543543,64.17416859137296,56.599412926828165,229.18882214889825,489.8336302650076
0.0829768031835556,8.4028436019,0.1461820006370544,0.00203903082121,14,100,0.0,82.77001913101168,70.07196458856447,80.73976575852231,72.30541045044515,72.29500548585764,72.29500548585764,56.599412926828165,229.18882214889825,489.8336302650076
0.1471759974956512,11.0544747082,0.2809759974479675,0.141359874042,14,101,0.304499649689,73.83824350078243,61.13566518984749,72.02315004671823,70.27806938265121,69.3011043247763,63.13181340118626,56.599412926828165,229.18882214889825,489.8336302650076
0.0706482976675033,7.04347826087,0.0747008994221687,0.000900000000031,14,102,0.0085247501885,84.14741555963587,71.57530693773157,82.52865636612518,73.49398316563008,73.49053304456135,73.35172159405124,56.599412926828165,229.18882214889825,489.8336302650076
0.1479579955339432,7.77835051546,0.159840002655983,0.141550717739,14,103,0.14202596755,80.02888699473294,67.24452653790337,78.21179175361925,72.66346528469916,71.84690009170805,69.2409026000571,56.599412926828165,229.18882214889825,489.8336302650076
0.154010996222496,10.4241245136,0.2668449878692627,0.00141585226872,14,104,0.00179999999993,80.72635924879569,67.95041706120037,78.31473399825006,70.62921321907714,70.61945840287319,70.58521302032881,56.599412926828165,229.18882214889825,489.8336302650076
