city,hour,T_road,T_can,Tmrt
三亚,1,0,0,0
三亚,2,0,0,0
三亚,3,0,0,0
三亚,4,0,0,0
三亚,5,0,0,0
三亚,6,0,0,0
三亚,7,0,0,0.24349088239298666
三亚,8,-0.202909777,-0.014394796,4.2193309835141255
三亚,9,-0.514699698,-0.030575983,8.357110713358974
三亚,10,-0.822958194,-0.014252235,11.412632302290763
三亚,11,-1.001334524,-0.019255594,13.676032023533544
三亚,12,-1.237730518,-0.02622659,14.584395309031947
三亚,13,-1.608558773,-0.040480198,14.21779790363356
三亚,14,-1.73829332,-0.051867186,12.74408225723631
三亚,15,-1.671428889,-0.043649901,10.224308381831543
三亚,16,-1.276937417,-0.030441864,7.205448585012618
三亚,17,-0.818221257,-0.035136431,3.3842958697586067
三亚,18,-0.480817425,-0.013083197,-0.229673711
三亚,19,-0.322165747,-0.008462591,-0.247480566
三亚,20,-0.233957661,-0.000527998,-0.183308815
三亚,21,-0.187417628,-0.000423778,-0.151144646
三亚,22,-0.158140628,0.002146695372259515,-0.129669327
三亚,23,-0.135418369,0.000977662049896324,-0.113303651
三亚,24,-0.118756456,-0.002329417,-0.101750889
上海,1,-0.069487438,-0.011005454,-0.075205246
上海,2,-0.066725062,-0.01398276,-0.07141969
上海,3,-0.067253381,-0.017256153,-0.071043402
上海,4,-0.059380033,-0.014692311,-0.06270665
上海,5,-0.043412693,-0.00319632,-0.049290495
上海,6,-0.051045991,-0.015445987,-0.056704305
上海,7,-0.051549586,-0.015670908,1.3124156901534727
上海,8,-0.034301162,-0.002998264,5.529114820524285
上海,9,-0.441863518,-0.013265967,7.348586912944869
上海,10,-1.053874317,-0.010817972,10.2789680751806
上海,11,-1.685447863,-0.036679849,11.328472558649334
上海,12,-2.084293236,-0.032436547,10.952767829457006
上海,13,-2.270214938,-0.047872464,8.904377089242484
上海,14,-2.073586641,-0.046891939,6.350176833161513
上海,15,-1.61374207,-0.040145842,3.5797566693100933
上海,16,-1.058552747,-0.029335305,0.14927999515714627
上海,17,-0.595556222,-0.030588467,-0.53836148
上海,18,-0.359025878,-0.013339508,-0.341199283
上海,19,-0.27006809,-0.023686521,-0.271255381
上海,20,-0.188276816,-0.0087486,-0.197547975
上海,21,-0.162866099,-0.006902402,-0.180631447
上海,22,-0.148300966,-0.018093796,-0.165370542
上海,23,-0.11300361,-0.0059296,-0.130712074
上海,24,-0.103586069,-0.004491814,-0.124141944
东莞,1,0,0,0
东莞,2,0,0,0
东莞,3,0,0,0
东莞,4,0,0,0
东莞,5,0,0,0
东莞,6,0,0,0
东莞,7,0,0,0.7293744111321088
东莞,8,0,0,4.8330742636698325
东莞,9,-0.267084474,-0.009991662,8.248205168703137
东莞,10,-0.749247717,-0.016775552,10.645068520644484
东莞,11,-1.22320747,-0.025528201,11.958030549106258
东莞,12,-1.523852162,-0.033343051,11.99990641335495
东莞,13,-1.748495762,-0.036658586,11.192337530696472
东莞,14,-1.810072365,-0.038204843,9.249484693253068
东莞,15,-1.598705002,-0.033990223,6.469772306654562
东莞,16,-1.215683762,-0.030588623,2.921628098239412
东莞,17,-0.857329949,-0.021365318,-0.45324244
东莞,18,-0.559265403,-0.019647522,-0.429542749
东莞,19,-0.350452696,-0.013046559,-0.278548594
东莞,20,-0.246984745,-0.009747617,-0.212232143
东莞,21,-0.208059692,-0.007726521,-0.184488645
东莞,22,-0.16267871,-0.006296362,-0.148611113
东莞,23,-0.12886057,-0.005126448,-0.121046695
东莞,24,-0.131041741,-0.005465766,-0.126980649
中山,1,0,0,0
中山,2,0,0,0
中山,3,0,0,0
中山,4,0,0,0
中山,5,0,0,0
中山,6,0,0,0
中山,7,0,0,0.731027855568663
中山,8,0,0,4.8336490139401995
中山,9,-0.237836441,-0.008485955,8.26366164796923
中山,10,-0.675999862,-0.013803582,10.677466812883598
中山,11,-1.1169331,-0.021223377,12.003818238352887
中山,12,-1.405323133,-0.027969181,12.057318297280434
中山,13,-1.621579636,-0.031399173,11.250171756996744
中山,14,-1.682794474,-0.032934214,9.306910478844934
中山,15,-1.486538546,-0.028937614,6.518616089378359
中山,16,-1.13159477,-0.027010067,2.95734061143684
中山,17,-0.804253091,-0.018994398,-0.430252977
中山,18,-0.527999743,-0.017601816,-0.41471663
中山,19,-0.33294801,-0.012014057,-0.269188746
中山,20,-0.235688652,-0.009048281,-0.204738529
中山,21,-0.19668614,-0.006919682,-0.17482368
中山,22,-0.154794443,-0.005753978,-0.141187077
中山,23,-0.122830005,-0.004687888,-0.114335478
中山,24,-0.123181675,-0.004351728,-0.116320381
佛山,1,0,0,0
佛山,2,0,0,0
佛山,3,0,0,0
佛山,4,0,0,0
佛山,5,0,0,0
佛山,6,0,0,0
佛山,7,0,0,0.5076990360471366
佛山,8,0,0,4.493180280896798
佛山,9,-0.054791493,-0.003289108,8.287928823131379
佛山,10,-0.298258408,-0.009262939,10.962157666969302
佛山,11,-0.704562893,-0.012709011,12.291320153655322
佛山,12,-0.975768354,-0.022125467,12.436591962233537
佛山,13,-1.101662055,-0.022243785,11.783308674870021
佛山,14,-1.222768581,-0.023376766,9.895413041689311
佛山,15,-1.219777198,-0.007197369,7.0534425684997615
佛山,16,-1.052688503,-0.023439323,3.327127277759472
佛山,17,-0.80686485,-0.020573782,-0.265231774
佛山,18,-0.514239779,-0.027346209,-0.39834162
佛山,19,-0.2886845,-0.0101299,-0.221151681
佛山,20,-0.199399113,-0.006762159,-0.15991774
佛山,21,-0.157950948,-0.006680941,-0.132040668
佛山,22,-0.128250169,-0.003851581,-0.111757138
佛山,23,-0.108924476,-0.003311683,-0.097801965
佛山,24,-0.098593851,-0.005957428,-0.091009652
保定,1,-0.000474579,8.752935931794674e-05,-0.000381264
保定,2,-0.000515902,9.596154930251631e-05,-0.000426438
保定,3,-0.00053049,0.00010171068671480419,-0.000450592
保定,4,-0.00053322,0.0008639428767783619,-0.000380036
保定,5,-0.000579113,-0.000982291,-0.000630853
保定,6,-0.000562239,5.510430812652628e-05,-0.000489015
保定,7,-0.001248675,-0.001166307,-0.001415331
保定,8,-0.001248039,-0.001212859,2.0183486129127375
保定,9,-0.137352286,-0.000417467,5.782885245782026
保定,10,-0.526352155,0.013555793046020012,6.24755264893792
保定,11,-0.99318225,-0.046991425,7.4809131037973575
保定,12,-1.372032607,-0.120880544,9.40911035225941
保定,13,-1.511137236,-0.112753158,6.0735609640791655
保定,14,-1.427128679,-0.097194946,5.516079447094171
保定,15,-1.193884577,-0.058027669,3.0243267119591035
保定,16,-0.935636307,-0.043884265,-0.131144751
保定,17,-0.782069536,-0.024212789,-0.747970511
保定,18,-0.593521729,-0.045286363,-0.549236056
保定,19,-0.440272614,-0.037834266,-0.439297333
保定,20,-0.356168842,-0.036159217,-0.368189777
保定,21,-0.298189892,-0.030961505,-0.307210078
保定,22,-0.255371888,-0.028806867,-0.280316059
保定,23,-0.222498766,-0.026545337,-0.251050493
保定,24,-0.196307407,-0.023788152,-0.226322549
兰州,1,-0.08616241,0.038150112968932795,-0.086010976
兰州,2,-0.062801037,0.0484680256252511,-0.063700415
兰州,3,-0.057864528,0.03261728812743358,-0.058511785
兰州,4,-0.032704196,0.050855898673707836,-0.032567944
兰州,5,-0.062296152,-0.00290427,-0.069331024
兰州,6,-0.064215224,-0.002607233,-0.068952005
兰州,7,-0.05901191,-0.003964838,-0.063819972
兰州,8,-0.030335121,0.022986430550102414,0.42076668912017184
兰州,9,-0.323233953,0.02032164616720723,5.256338374430135
兰州,10,-0.98355945,-0.037310303,9.278824209921188
兰州,11,-1.826235632,-0.095713393,12.036746778123076
兰州,12,-2.337538598,-0.169101512,12.799871721579462
兰州,13,-2.396857407,-0.163540275,12.43043745300473
兰州,14,-2.323024065,-0.205283272,12.738662722470195
兰州,15,-1.931094026,-0.120885169,9.577686299788681
兰州,16,-1.508229136,-0.084849737,6.420233632492894
兰州,17,-1.186204801,-0.089354548,2.4467258686763054
兰州,18,-0.822390694,-0.052937636,-0.642842784
兰州,19,-0.486574754,0.021647146924840932,-0.381210769
兰州,20,-0.331816207,0.03282105174567905,-0.265878708
兰州,21,-0.272695908,0.023286121841037975,-0.228549418
兰州,22,-0.237974508,0.01863455016346454,-0.203806618
兰州,23,-0.20197409,0.04247404989002286,-0.172157619
兰州,24,-0.185960912,0.03440668391507951,-0.163158781
北京,1,-0.23195544,-0.010013531,-0.280582855
北京,2,-0.206166741,-0.006523068,-0.253523578
北京,3,-0.183811865,-0.002788675,-0.227930219
北京,4,-0.166121906,-0.002171084,-0.208768154
北京,5,-0.15108115,1.2434471815288016e-05,-0.191444795
北京,6,-0.137985994,0.0008289842065264555,-0.175110301
北京,7,-0.126861125,-0.004591787,-0.157817421
北京,8,-0.112827342,-0.005123467,2.1043025912661655
北京,9,-0.332696276,0.0034571165557468475,5.079646365566798
北京,10,-0.82118209,0.026746523178276246,6.774201606082036
北京,11,-1.236043163,0.06010013366513277,7.52546117211858
北京,12,-1.533826452,-0.019585421,8.846306867288144
北京,13,-1.619891705,-0.012942747,6.2005496499705846
北京,14,-1.517117733,-0.085276302,6.283892345340078
北京,15,-1.291298746,-0.077279199,3.021083635511471
北京,16,-1.061419625,-0.056219712,0.13901095691482496
北京,17,-0.782731178,-0.053558284,-0.707616863
北京,18,-0.530818932,-0.041487474,-0.504872204
北京,19,-0.38078721,-0.024675373,-0.383948274
北京,20,-0.309300295,-0.016841283,-0.326299495
北京,21,-0.266116461,-0.014658514,-0.290074048
北京,22,-0.236578092,-0.01236991,-0.266415452
北京,23,-0.218318036,-0.008725665,-0.251774499
北京,24,-0.199585232,-0.007500793,-0.234163142
南京,1,0,0,0
南京,2,0,0,0
南京,3,0,0,0
南京,4,0,0,0
南京,5,0,0,0
南京,6,0,0,0
南京,7,0,0,0.7482886295547668
南京,8,0,0,4.197965328036555
南京,9,-0.295261027,-0.005555176,6.759848808956597
南京,10,-0.77303414,-0.024427186,7.868850533854777
南京,11,-1.289170553,-0.038169898,8.509718622446968
南京,12,-1.662861598,-0.044849876,8.799009246320132
南京,13,-1.748524542,-0.045708748,7.417440879485687
南京,14,-1.605499295,-0.049845536,5.351424564048143
南京,15,-1.288127301,-0.041397431,3.1916779436588367
南京,16,-0.920979078,-0.02912213,0.03696013821392886
南京,17,-0.684433027,-0.061540511,-0.69048775
南京,18,-0.489278385,-0.025477086,-0.496541422
南京,19,-0.371473425,-0.026191289,-0.391653626
南京,20,-0.298079776,-0.017741697,-0.325513141
南京,21,-0.255991705,-0.016511838,-0.288923471
南京,22,-0.228029051,-0.018358833,-0.263604024
南京,23,-0.200190457,-0.018106639,-0.23649313
南京,24,-0.177131127,-0.018624416,-0.213797593
南宁,1,-0.434776728,-0.015675469,-0.399004285
南宁,2,-0.367315962,-0.006310656,-0.332947684
南宁,3,-0.307831976,-0.000178543,-0.280698359
南宁,4,-0.2582804,0.0047306792164321584,-0.238526566
南宁,5,-0.218124275,0.00906290418384164,-0.205367455
南宁,6,-0.183664074,0.01374404338547622,-0.176088028
南宁,7,-0.1526503,0.01686707376767731,-0.146421533
南宁,8,-0.23952693,0.006414504578427809,2.8614256533974367
南宁,9,-0.550158067,-0.104030849,6.771836525182909
南宁,10,-0.912124884,0.02341323422238311,10.039732245087464
南宁,11,-1.409756178,0.07042424980003634,11.8883954456768
南宁,12,-1.977376727,-0.000642223,12.685729537302597
南宁,13,-2.367621421,-0.025010327,12.447265957376466
南宁,14,-2.104637386,0.003270351670023405,11.606045662994548
南宁,15,-1.448358267,-0.026046494,9.879281532196298
南宁,16,-1.05910846,-0.023013069,6.783823725910503
南宁,17,-0.743808033,0.11248238628073462,2.8515554533089174
南宁,18,-0.505618477,-0.010837196,-0.364919536
南宁,19,-0.337098631,-0.019360854,-0.265708857
南宁,20,-0.263011353,-0.020437458,-0.216965295
南宁,21,-0.221376484,-0.019238141,-0.188638533
南宁,22,-0.19175017,-0.018097923,-0.167544056
南宁,23,-0.172469538,-0.024579903,-0.155698461
南宁,24,-0.150676152,-0.014797325,-0.137197256
南昌,1,-0.0399518,-0.002070122,-0.035891431
南昌,2,-0.036102921,-0.002228331,-0.032837654
南昌,3,-0.033132407,-0.002897039,-0.030346226
南昌,4,-0.030119601,-0.002211345,-0.027820181
南昌,5,-0.027035932,-0.001597236,-0.025021916
南昌,6,-0.024185618,-0.001204027,-0.02231839
南昌,7,-0.021636131,-0.00114924,0.19451454103981583
南昌,8,-0.019957481,-0.001339055,4.094590900597985
南昌,9,-0.203838284,-0.019548358,7.886411931882637
南昌,10,-0.582704103,-0.00887376,10.123676496618568
南昌,11,-1.161100341,-0.043969436,11.095914366802521
南昌,12,-1.648118253,-0.043060923,12.00277363635701
南昌,13,-1.948523656,-0.029821878,10.592891195630402
南昌,14,-1.94159305,-0.063418672,8.506733965648584
南昌,15,-1.586429981,-0.035391449,6.0983742538522625
南昌,16,-1.151158355,-0.017246119,2.4291541922798108
南昌,17,-0.797465831,-0.061445899,-0.569935971
南昌,18,-0.513337074,-0.042782919,-0.38348886
南昌,19,-0.336927262,-0.026905958,-0.262533807
南昌,20,-0.252210707,-0.019893773,-0.203735299
南昌,21,-0.204053452,-0.015346478,-0.167937257
南昌,22,-0.174557572,-0.012981502,-0.149302047
南昌,23,-0.154113057,-0.011085086,-0.134541657
南昌,24,-0.138298022,-0.009685859,-0.121180982
南通,1,0,0,0
南通,2,0,0,0
南通,3,0,0,0
南通,4,0,0,0
南通,5,0,0,0
南通,6,0,0,0
南通,7,0,0,0.865668165294998
南通,8,0,0,4.604186613865012
南通,9,-0.433688909,-0.009462187,7.121961145185136
南通,10,-1.158205294,-0.0239482,8.827447007483933
南通,11,-1.920708704,-0.037556495,11.36164020156306
南通,12,-2.511595969,-0.047746443,10.233175316611558
南通,13,-2.75103872,-0.052204736,9.554795328550584
南通,14,-2.614214977,-0.052090137,7.2233990307464575
南通,15,-2.136640168,-0.044958215,3.692064634909351
南通,16,-1.485368043,-0.032190635,0.6304441940606811
南通,17,-0.935262877,-0.019925297,-0.950598929
南通,18,-0.624886276,-0.022789474,-0.552316948
南通,19,-0.432268638,-0.014285971,-0.388782627
南通,20,-0.340978859,-0.010465538,-0.313143078
南通,21,-0.289928837,-0.009295836,-0.278267548
南通,22,-0.258507777,-0.008656416,-0.253625186
南通,23,-0.232573047,-0.00745483,-0.232532564
南通,24,-0.208683073,-0.00660544,-0.211898127
厦门,1,-0.150219062,-0.005056839,-0.138685915
厦门,2,-0.141918021,-0.005761982,-0.130173477
厦门,3,-0.123169597,-0.017965037,-0.117259892
厦门,4,-0.112751066,-0.011239339,-0.105898785
厦门,5,-0.092784463,-0.006538674,-0.087278217
厦门,6,-0.088181639,-0.016137256,-0.061174767
厦门,7,-0.075760039,-0.000403348,3.682262022719284
厦门,8,-0.412292966,-0.010278161,7.267714162688702
厦门,9,-1.463121117,-0.028097416,9.558833081969285
厦门,10,-2.654066997,-0.031941552,12.505662862580074
厦门,11,-3.764808614,-0.040187033,12.097953073724284
厦门,12,-4.474295455,-0.080278355,12.697329391606587
厦门,13,-4.613187717,-0.061235717,10.840300746893481
厦门,14,-4.235305775,-0.070297608,9.22204832287429
厦门,15,-3.451964676,-0.07603007,7.31369509382752
厦门,16,-2.493920735,-0.049996919,3.850299277089705
厦门,17,-1.648714309,-0.037109847,0.24040018498855673
厦门,18,-1.124430549,0.002254096348723597,-0.949185773
厦门,19,-0.818949828,-0.033915007,-0.659715736
厦门,20,-0.591800497,-0.028862183,-0.479298078
厦门,21,-0.51239267,-0.027357483,-0.419993089
厦门,22,-0.428045767,-0.024492966,-0.357339521
厦门,23,-0.370561543,-0.02434767,-0.315157117
厦门,24,-0.346175103,-0.020032645,-0.293803697
台州,1,0,0,0
台州,2,0,0,0
台州,3,0,0,0
台州,4,0,0,0
台州,5,0,0,0
台州,6,0,0,0
台州,7,0,0,1.7627599563473724
台州,8,0,0,5.885880565889419
台州,9,-0.180217655,-0.001715898,9.629824519098491
台州,10,-0.375555153,-0.002347651,11.130872467704204
台州,11,-0.526752281,-0.000376589,13.141979009222673
台州,12,-0.628300653,-0.005171559,13.313566804305093
台州,13,-0.628675598,-0.004316293,11.654863902329987
台州,14,-0.612751893,-0.003152385,9.313997038071706
台州,15,-0.541982284,-0.006555314,6.165769739866594
台州,16,-0.445232503,-0.006211386,1.9080657870136344
台州,17,-0.343076761,-0.007836554,-0.254057444
台州,18,-0.193754753,-0.005437649,-0.141573807
台州,19,-0.116503365,-0.00288144,-0.088786509
台州,20,-0.086817735,-0.00293178,-0.069354051
台州,21,-0.070747078,-0.002566142,-0.058649434
台州,22,-0.060273152,-0.00223536,-0.051509549
台州,23,-0.052596551,-0.001960912,-0.046118891
台州,24,-0.047023974,-0.001844711,-0.042387873
合肥,1,-0.136771199,0.013079883217083614,-0.168568228
合肥,2,-0.113375281,0.019668477449814013,-0.142033818
合肥,3,-0.105871469,0.007408309235139861,-0.131622577
合肥,4,-0.088722691,0.01742013914034659,-0.113759633
合肥,5,-0.081864664,0.012319391105506117,-0.10719586
合肥,6,-0.074823675,0.010400490339935318,-0.094718984
合肥,7,-0.058885317,0.019666980231103758,0.05835921761570598
合肥,8,-0.055913564,0.01313106569385745,3.3658159287770633
合肥,9,-0.284389806,0.011675353354106173,6.150906058186145
合肥,10,-0.799712167,-0.027184862,9.595133438075168
合肥,11,-1.224464335,-0.025849124,8.772156235762964
合肥,12,-1.550220341,-0.058323168,11.238923563843759
合肥,13,-1.720399052,-0.045933951,9.025897117582264
合肥,14,-1.740784203,-0.084525294,6.238932123579599
合肥,15,-1.475942275,-0.077938474,4.590397219986178
合肥,16,-1.126196151,-0.030267404,1.2030771935758082
合肥,17,-0.812094164,-0.018715833,-0.730105385
合肥,18,-0.565053346,-0.031730622,-0.497704687
合肥,19,-0.372918143,-0.014306279,-0.356969507
合肥,20,-0.275103904,0.0005741543995086238,-0.275933646
合肥,21,-0.220044143,0.0032608473948665608,-0.221599738
合肥,22,-0.171973046,0.017745455200496772,-0.187564318
合肥,23,-0.147344602,0.012394564960139754,-0.167374754
合肥,24,-0.131223715,0.006213847133106559,-0.153301269
呼和浩特,1,0,0,0
呼和浩特,2,0,0,0
呼和浩特,3,0,0,0
呼和浩特,4,0,0,0
呼和浩特,5,0,0,0
呼和浩特,6,0,0,0
呼和浩特,7,0,0,0
呼和浩特,8,0,0,1.0518454977822715
呼和浩特,9,-0.320422773,-0.012113817,3.810211910603474
呼和浩特,10,-0.813225927,-0.048471357,7.0325731818991715
呼和浩特,11,-1.302074061,-0.078678018,7.135805287365956
呼和浩特,12,-1.569990122,-0.066892088,10.369553331488527
呼和浩特,13,-1.571993934,-0.068108452,7.604102219454625
呼和浩特,14,-1.339915588,-0.056550192,5.456023192177958
呼和浩特,15,-1.014372514,-0.081295259,3.7288582400327877
呼和浩特,16,-0.757183868,-0.044162817,1.2949189679982867
呼和浩特,17,-0.584968029,-0.024527609,-0.561069969
呼和浩特,18,-0.414259118,-0.032408746,-0.414816689
呼和浩特,19,-0.303742694,-0.018977225,-0.318224413
呼和浩特,20,-0.236375444,-0.010695479,-0.258001685
呼和浩特,21,-0.188206726,-0.003500697,-0.213419157
呼和浩特,22,-0.158099047,-0.001660362,-0.186270973
呼和浩特,23,-0.132100482,0.0032887774226732372,-0.16387525
呼和浩特,24,-0.110877513,0.011909452138067076,-0.140664148
哈尔滨,1,0,0,0
哈尔滨,2,0,0,0
哈尔滨,3,0,0,0
哈尔滨,4,0,0,0
哈尔滨,5,0,0,0
哈尔滨,6,0,0,0
哈尔滨,7,0,0,0.23657496057423014
哈尔滨,8,0,0,3.0163626841150917
哈尔滨,9,-0.103755981,-0.002052984,5.476568415759868
哈尔滨,10,-0.322794076,-0.007780079,6.826616211863826
哈尔滨,11,-0.588100977,-0.014157008,6.5666261740794205
哈尔滨,12,-0.80228977,-0.019028092,8.06986815281395
哈尔滨,13,-0.904287683,-0.022302719,5.720011423944104
哈尔滨,14,-0.846761723,-0.023279498,3.3399453196376316
哈尔滨,15,-0.656000381,-0.018325915,0.05234123041571506
哈尔滨,16,-0.370335819,-0.00680395,-0.36511233
哈尔滨,17,-0.222238738,-0.012933072,-0.23341669
哈尔滨,18,-0.138943755,-0.013197505,-0.164896535
哈尔滨,19,-0.102803903,-0.005090533,-0.131383783
哈尔滨,20,-0.081389667,-0.003750493,-0.111031229
哈尔滨,21,-0.068429456,-0.005678113,-0.098104254
哈尔滨,22,-0.058049817,-0.003454059,-0.087124337
哈尔滨,23,-0.049901342,-0.00619864,-0.078429588
哈尔滨,24,-0.043387972,-0.004595486,-0.070524787
唐山,1,0,0,0
唐山,2,0,0,0
唐山,3,0,0,0
唐山,4,0,0,0
唐山,5,0,0,0
唐山,6,0,0,0
唐山,7,0,0,0.004246857015040821
唐山,8,0,0,2.5482495221493693
唐山,9,-0.197186461,-0.004883107,6.9906143278462105
唐山,10,-0.76613766,-0.017843293,8.838525054057422
唐山,11,-1.45291873,-0.036724643,8.593208165193685
唐山,12,-1.911008933,-0.041811529,8.010686408907883
唐山,13,-2.023001396,-0.042643888,7.775317117400002
唐山,14,-1.894729382,-0.044002211,6.276700381077628
唐山,15,-1.487907042,-0.033810246,2.827880616897515
唐山,16,-1.022508065,-0.023345402,-0.163814409
唐山,17,-0.704769334,-0.022488606,-0.634818755
唐山,18,-0.493729755,-0.016960019,-0.45555176
唐山,19,-0.342361011,-0.012175427,-0.336080871
唐山,20,-0.269200739,-0.010001036,-0.278768684
唐山,21,-0.227126878,-0.00868382,-0.244679393
唐山,22,-0.201687857,-0.008203216,-0.223173506
唐山,23,-0.180691409,-0.007630887,-0.205096144
唐山,24,-0.16180653,-0.006807804,-0.187178543
嘉兴,1,-0.139911441,-0.006672057,-0.168935377
嘉兴,2,-0.127392408,-0.006185048,-0.155577777
嘉兴,3,-0.115702329,-0.005641171,-0.142600793
嘉兴,4,-0.106952184,-0.005342941,-0.133004374
嘉兴,5,-0.100788585,-0.005216971,-0.126238313
嘉兴,6,-0.096600457,-0.002868129,-0.118056552
嘉兴,7,-0.089583757,-0.003097288,1.2850646945755497
嘉兴,8,-0.084808956,-0.002951242,6.2122500459323895
嘉兴,9,-0.550261951,-0.010407744,8.700960154464825
嘉兴,10,-1.250979238,-0.024769973,9.244605614067956
嘉兴,11,-1.972025612,-0.043712672,10.399991551270254
嘉兴,12,-2.507790412,-0.057091611,11.63404055822609
嘉兴,13,-2.702348143,-0.057507853,9.130249542157921
嘉兴,14,-2.528946908,-0.040323616,6.821756150326058
嘉兴,15,-2.086106283,-0.052983728,4.300614941687032
嘉兴,16,-1.507393788,-0.040460597,0.705903594800385
嘉兴,17,-1.015008062,-0.033550362,-1.153103162
嘉兴,18,-0.769001474,-0.05291355,-0.748624637
嘉兴,19,-0.5855904,-0.024232829,-0.572091371
嘉兴,20,-0.479317818,-0.020605812,-0.470920161
嘉兴,21,-0.397194557,-0.018778023,-0.402700451
嘉兴,22,-0.329008288,-0.017613543,-0.346342958
嘉兴,23,-0.284297028,-0.015284476,-0.308530336
嘉兴,24,-0.249696194,-0.013411242,-0.276654295
大连,1,-0.055720071,-0.00197553,-0.069505737
大连,2,-0.051544297,-0.00169596,-0.065520398
大连,3,-0.046090126,-0.001754476,-0.059256672
大连,4,-0.041824325,-0.001545434,-0.054191075
大连,5,-0.038283276,-0.001744768,-0.050550584
大连,6,-0.034413588,-0.001338111,-0.04538443
大连,7,-0.030570431,-0.00057792,0.19559776108958404
大连,8,-0.027806114,-0.00158415,4.286008046565966
大连,9,-0.211575134,-0.005275488,7.8131282038486525
大连,10,-0.515257088,-0.0094779,9.993562525907992
大连,11,-0.864384609,-0.017229333,11.082952502776918
大连,12,-1.149989539,-0.022293623,10.840976158274973
大连,13,-1.256068591,-0.022476519,9.550571484151058
大连,14,-1.229321507,-0.026126772,7.0155189188543785
大连,15,-1.015722226,-0.019735768,3.54257356983608
大连,16,-0.749273648,-0.019081609,-0.301864515
大连,17,-0.496380966,-0.008772409,-0.430195001
大连,18,-0.299794566,-0.016441328,-0.27525784
大连,19,-0.201201845,-0.006942199,-0.195596614
大连,20,-0.163961053,-0.006676367,-0.168880704
大连,21,-0.13814943,-0.005071997,-0.148788752
大连,22,-0.122387798,-0.004663807,-0.136628723
大连,23,-0.109180572,-0.005077572,-0.12490142
大连,24,-0.099170843,-0.002963178,-0.115988874
天津,1,-0.13741413,0.002559759938963141,-0.130411553
天津,2,-0.117423693,0.0013420079108798213,-0.106869721
天津,3,-0.101924653,0.0070651577842017164,-0.09553143
天津,4,-0.090488192,0.0034903136784529515,-0.083815034
天津,5,-0.078010857,0.0012821780311601972,-0.070481216
天津,6,-0.065643623,-0.000206864,-0.056299403
天津,7,-0.065115627,-0.001133812,-0.04268604
天津,8,-0.059666397,0.0022048205243271504,2.6571775102107194
天津,9,-0.298207259,-0.000775375,5.775515873688458
天津,10,-0.966520694,-0.016729231,7.138128114555971
天津,11,-1.695708033,-0.0304234,10.681590118942523
天津,12,-2.206853452,-0.038092493,7.775950042916281
天津,13,-2.35920183,-0.04549353,8.17359327629259
天津,14,-2.178591268,-0.041154727,6.419698631598624
天津,15,-1.736176365,-0.033274947,4.324950424774323
天津,16,-1.257517542,-0.028414947,1.0133181924503452
天津,17,-0.93042397,-0.021213115,-0.942474029
天津,18,-0.724926446,-0.037881858,-0.668703406
天津,19,-0.519239756,-0.015094721,-0.484125117
天津,20,-0.367111441,-0.012072436,-0.351816461
天津,21,-0.304101692,-0.007336892,-0.297369423
天津,22,-0.258061891,-0.006537096,-0.256371163
天津,23,-0.232570772,-0.004531382,-0.232293974
天津,24,-0.206363848,-0.003402892,-0.205748209
太原,1,-0.16536698,-0.016634129,-0.233324839
太原,2,-0.159914471,-0.017184002,-0.225904877
太原,3,-0.140728681,-0.009050703,-0.205200275
太原,4,-0.140105132,-0.021023244,-0.202985884
太原,5,-0.136818357,-0.026251881,-0.196571366
太原,6,-0.122495319,-0.006085877,-0.179655242
太原,7,-0.111488848,-0.0033951,-0.166126022
太原,8,-0.24331887,0.0021735618050931988,1.4464907057012555
太原,9,-0.755112949,-0.021307577,4.278169595359389
太原,10,-1.363071499,-0.033129636,8.571026936953494
太原,11,-1.874043254,-0.020786889,8.546489320547165
太原,12,-2.195779287,-0.013670682,8.675413549761252
太原,13,-2.207403926,-0.006077115,10.051762190539053
太原,14,-1.942494013,-0.000662519,7.212082677913735
太原,15,-1.532585449,-0.003938005,4.736332421112473
太原,16,-1.190707853,0.005522406630632003,1.8123357788155114
太原,17,-0.899939117,-0.006848667,-0.85352364
